MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,SPEED,SHORT TERM FUEL TRIM BANK 1,THROTTLE_POS,TIMING_ADVANCE,FAULT,FAULT_COUNT
volkswagen,polo,2006.0,1.6,0.0,car6,57.0,41.0,1645.0,33.0,30.0,42.0,-5.0,5.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,57.0,41.0,1292.0,24.0,30.0,30.0,-5.0,4.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,57.0,41.0,836.0,67.0,31.0,22.0,-5.0,8.0,48.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,57.0,41.0,1120.0,48.0,31.0,30.0,-5.0,9.0,61.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,58.0,41.0,985.0,32.0,31.0,15.0,-5.0,3.0,47.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,58.0,41.0,936.0,45.0,31.0,20.0,-5.0,6.0,63.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,59.0,41.0,1209.0,39.0,31.0,26.0,-5.0,6.0,51.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,59.0,41.0,1790.0,24.0,31.0,32.0,-5.0,7.0,73.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,60.0,41.0,1206.0,52.0,31.0,20.0,-5.0,4.0,51.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,60.0,41.0,1458.0,49.0,32.0,28.0,-5.0,10.0,65.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,60.0,41.0,1744.0,31.0,31.0,31.0,-5.0,6.0,72.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,61.0,41.0,1395.0,72.0,33.0,31.0,-5.0,17.0,59.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,62.0,41.0,818.0,31.0,32.0,0.0,-5.0,3.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,63.0,41.0,816.0,30.0,32.0,0.0,-5.0,3.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,63.0,41.0,806.0,31.0,32.0,0.0,-5.0,3.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,64.0,41.0,802.0,30.0,33.0,0.0,-5.0,3.0,58.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,65.0,41.0,807.0,30.0,33.0,0.0,-5.0,3.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,66.0,41.0,788.0,30.0,33.0,0.0,-5.0,3.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,66.0,41.0,801.0,30.0,33.0,0.0,-5.0,3.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,67.0,41.0,796.0,30.0,33.0,0.0,-5.0,3.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,67.0,41.0,805.0,31.0,33.0,0.0,-5.0,3.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,68.0,41.0,897.0,34.0,33.0,10.0,-5.0,11.0,45.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,69.0,41.0,1128.0,34.0,33.0,12.0,-5.0,5.0,58.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,69.0,41.0,1854.0,36.0,33.0,26.0,-5.0,13.0,67.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,70.0,41.0,1838.0,40.0,33.0,36.0,-5.0,10.0,69.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,70.0,41.0,1541.0,25.0,33.0,36.0,-5.0,5.0,48.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,70.0,41.0,1312.0,24.0,33.0,27.0,-5.0,4.0,52.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,69.0,41.0,791.0,30.0,33.0,0.0,-5.0,3.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,69.0,41.0,789.0,30.0,33.0,0.0,-5.0,3.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,69.0,41.0,792.0,30.0,33.0,0.0,-5.0,3.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,70.0,41.0,796.0,30.0,33.0,0.0,-5.0,3.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,70.0,41.0,781.0,30.0,33.0,0.0,-5.0,3.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,71.0,41.0,725.0,47.0,33.0,8.0,-5.0,6.0,64.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1434.0,45.0,33.0,21.0,-5.0,10.0,64.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1510.0,61.0,34.0,32.0,-5.0,13.0,58.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,2076.0,43.0,34.0,37.0,-5.0,5.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1606.0,20.0,33.0,38.0,-5.0,5.0,70.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1408.0,34.0,34.0,35.0,-5.0,6.0,68.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1382.0,23.0,34.0,33.0,-5.0,4.0,67.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1162.0,27.0,34.0,22.0,-5.0,3.0,45.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,768.0,75.0,35.0,7.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1609.0,62.0,35.0,22.0,-5.0,12.0,62.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1459.0,66.0,35.0,32.0,-5.0,13.0,50.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1976.0,19.0,35.0,46.0,-5.0,4.0,78.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1708.0,35.0,35.0,41.0,-5.0,6.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1526.0,46.0,35.0,37.0,-5.0,8.0,71.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,1629.0,59.0,35.0,45.0,-5.0,13.0,64.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1862.0,18.0,35.0,41.0,-5.0,4.0,58.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,1642.0,19.0,35.0,36.0,-5.0,4.0,67.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,765.0,30.0,36.0,6.0,-5.0,2.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,792.0,30.0,36.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,775.0,29.0,36.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,763.0,30.0,36.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,72.0,41.0,779.0,30.0,36.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,777.0,29.0,36.0,0.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,773.0,29.0,36.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,788.0,32.0,36.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,2437.0,67.0,36.0,22.0,-5.0,5.0,61.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1759.0,65.0,36.0,38.0,-5.0,15.0,47.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1814.0,52.0,36.0,46.0,-5.0,11.0,38.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1871.0,19.0,36.0,45.0,-5.0,4.0,58.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1279.0,30.0,36.0,16.0,-5.0,3.0,43.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,775.0,30.0,36.0,0.0,-5.0,3.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,771.0,30.0,36.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,778.0,30.0,36.0,0.0,-5.0,3.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,777.0,30.0,36.0,0.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,783.0,30.0,37.0,0.0,-5.0,3.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,781.0,30.0,37.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1723.0,29.0,37.0,15.0,-5.0,12.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,1655.0,65.0,37.0,26.0,-5.0,12.0,69.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,77.0,41.0,1426.0,34.0,37.0,42.0,-5.0,8.0,62.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,1969.0,20.0,37.0,50.0,-5.0,4.0,44.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,77.0,41.0,1795.0,18.0,37.0,37.0,-5.0,4.0,44.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,756.0,30.0,37.0,2.0,-5.0,2.0,63.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,776.0,29.0,37.0,0.0,-5.0,2.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,728.0,38.0,38.0,10.0,-5.0,3.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1559.0,44.0,38.0,22.0,-5.0,7.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1707.0,74.0,39.0,37.0,-5.0,20.0,63.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,2241.0,81.0,39.0,42.0,-5.0,26.0,67.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1663.0,26.0,39.0,41.0,-5.0,18.0,62.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,1534.0,66.0,39.0,38.0,-5.0,15.0,63.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,1805.0,19.0,38.0,45.0,-5.0,5.0,70.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1446.0,24.0,39.0,27.0,-5.0,3.0,43.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1381.0,95.0,39.0,40.0,-5.0,26.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1766.0,30.0,39.0,42.0,-5.0,18.0,58.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1255.0,30.0,39.0,31.0,-5.0,4.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1537.0,20.0,39.0,40.0,-5.0,5.0,66.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,1023.0,32.0,39.0,15.0,-5.0,4.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,1997.0,55.0,39.0,26.0,-5.0,5.0,64.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,1587.0,37.0,39.0,28.0,-5.0,9.0,69.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,1388.0,26.0,39.0,26.0,-5.0,4.0,51.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,811.0,35.0,39.0,5.0,-5.0,3.0,64.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,770.0,33.0,39.0,0.0,-5.0,3.0,50.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,73.0,41.0,734.0,48.0,39.0,6.0,-5.0,6.0,64.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,74.0,41.0,1234.0,27.0,39.0,6.0,-5.0,4.0,71.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,803.0,42.0,39.0,8.0,-5.0,5.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,854.0,60.0,39.0,11.0,-5.0,4.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1657.0,51.0,39.0,26.0,-5.0,11.0,49.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,1997.0,43.0,39.0,38.0,-5.0,12.0,69.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,2170.0,21.0,39.0,35.0,-5.0,5.0,52.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,982.0,29.0,39.0,10.0,-5.0,3.0,51.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,762.0,30.0,39.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,774.0,30.0,39.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,76.0,41.0,766.0,30.0,39.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,77.0,41.0,765.0,29.0,39.0,0.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,783.0,39.0,40.0,15.0,-5.0,2.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,1543.0,21.0,40.0,30.0,-5.0,9.0,62.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,1881.0,20.0,40.0,36.0,-5.0,4.0,75.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,1483.0,66.0,41.0,40.0,-5.0,12.0,70.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,1769.0,36.0,40.0,45.0,-5.0,9.0,71.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,77.0,41.0,1454.0,45.0,41.0,37.0,-5.0,9.0,66.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1824.0,40.0,41.0,46.0,-5.0,9.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,1348.0,23.0,41.0,32.0,-5.0,3.0,43.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,761.0,28.0,41.0,10.0,-5.0,2.0,50.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,75.0,41.0,770.0,28.0,41.0,0.0,-5.0,2.0,53.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,77.0,41.0,1895.0,53.0,42.0,26.0,-5.0,10.0,71.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,754.0,30.0,42.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,78.0,41.0,742.0,30.0,42.0,0.0,-5.0,2.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,79.0,41.0,772.0,29.0,43.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,79.0,41.0,767.0,30.0,43.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,80.0,41.0,764.0,57.0,43.0,5.0,-5.0,7.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,81.0,41.0,1924.0,23.0,43.0,15.0,-5.0,9.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,81.0,41.0,1814.0,30.0,43.0,25.0,-5.0,15.0,67.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,82.0,41.0,1616.0,45.0,43.0,31.0,-5.0,10.0,67.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,82.0,41.0,731.0,61.0,43.0,11.0,-5.0,2.0,50.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,765.0,30.0,43.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,93.0,41.0,1591.0,19.0,45.0,28.0,-5.0,3.0,46.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,93.0,41.0,1105.0,32.0,45.0,13.0,-5.0,3.0,45.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,93.0,41.0,720.0,62.0,45.0,26.0,-5.0,6.0,47.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,92.0,41.0,1747.0,38.0,45.0,36.0,-5.0,12.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,2049.0,22.0,45.0,36.0,-5.0,6.0,43.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,90.0,41.0,937.0,29.0,45.0,5.0,-5.0,2.0,42.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,89.0,41.0,772.0,30.0,45.0,0.0,-5.0,2.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,758.0,29.0,45.0,0.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,757.0,29.0,45.0,3.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1342.0,28.0,45.0,25.0,-5.0,13.0,58.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1545.0,38.0,45.0,31.0,-5.0,7.0,50.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1753.0,18.0,45.0,28.0,-5.0,3.0,47.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1443.0,22.0,45.0,20.0,-5.0,3.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,772.0,30.0,46.0,0.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,770.0,29.0,46.0,0.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,2390.0,50.0,46.0,20.0,-5.0,5.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1599.0,22.0,46.0,28.0,-5.0,5.0,70.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,815.0,29.0,46.0,2.0,-5.0,2.0,49.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,748.0,29.0,46.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,754.0,29.0,46.0,0.0,-5.0,2.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1902.0,66.0,47.0,26.0,-5.0,5.0,64.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,89.0,41.0,2471.0,29.0,46.0,28.0,-5.0,10.0,74.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,90.0,41.0,1767.0,44.0,47.0,36.0,-5.0,11.0,68.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,89.0,41.0,1607.0,60.0,47.0,33.0,-5.0,11.0,43.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,2364.0,22.0,47.0,36.0,-5.0,7.0,74.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,735.0,29.0,47.0,2.0,-5.0,2.0,52.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,757.0,29.0,47.0,0.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,770.0,29.0,47.0,0.0,-5.0,2.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,754.0,29.0,47.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,766.0,58.0,47.0,0.0,-5.0,2.0,56.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,1392.0,51.0,47.0,18.0,-5.0,6.0,46.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,2224.0,24.0,47.0,27.0,-5.0,11.0,73.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,1782.0,58.0,47.0,37.0,-5.0,13.0,69.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,2244.0,43.0,47.0,42.0,-5.0,12.0,76.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,2097.0,33.0,47.0,37.0,-5.0,9.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,2035.0,19.0,47.0,32.0,-5.0,5.0,72.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,86.0,41.0,1752.0,20.0,47.0,25.0,-5.0,4.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,1328.0,29.0,47.0,25.0,-5.0,8.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,1294.0,65.0,47.0,30.0,-5.0,12.0,65.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1975.0,36.0,47.0,37.0,-5.0,9.0,70.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1923.0,19.0,47.0,31.0,-5.0,4.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1498.0,21.0,47.0,18.0,-5.0,2.0,49.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,763.0,28.0,47.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1606.0,29.0,47.0,12.0,-5.0,9.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,752.0,32.0,48.0,1.0,-5.0,3.0,50.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,745.0,31.0,48.0,0.0,-5.0,2.0,49.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,759.0,32.0,48.0,0.0,-5.0,3.0,53.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,86.0,41.0,748.0,32.0,48.0,0.0,-5.0,3.0,51.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,758.0,29.0,48.0,0.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,765.0,29.0,48.0,0.0,-5.0,2.0,60.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,757.0,29.0,48.0,0.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,88.0,41.0,765.0,29.0,48.0,0.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,89.0,41.0,761.0,29.0,48.0,0.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,90.0,41.0,763.0,29.0,48.0,0.0,-5.0,2.0,60.8,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,90.0,41.0,1302.0,82.0,48.0,16.0,-5.0,11.0,58.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,2263.0,29.0,48.0,30.0,-5.0,13.0,70.2,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,1676.0,42.0,48.0,33.0,-5.0,9.0,71.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,1778.0,20.0,48.0,22.0,-5.0,4.0,49.0,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,1281.0,85.0,48.0,35.0,-5.0,26.0,54.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,91.0,41.0,1592.0,54.0,48.0,45.0,-5.0,13.0,65.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,90.0,41.0,1996.0,29.0,48.0,52.0,-5.0,8.0,74.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,89.0,41.0,2085.0,21.0,48.0,51.0,-5.0,5.0,54.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,87.0,41.0,1623.0,60.0,48.0,41.0,-5.0,3.0,43.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,86.0,41.0,1634.0,18.0,48.0,38.0,-5.0,3.0,49.4,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1346.0,25.0,48.0,20.0,-5.0,3.0,45.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,747.0,29.0,48.0,0.0,-5.0,2.0,57.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,83.0,41.0,757.0,28.0,48.0,1.0,-5.0,2.0,55.3,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,755.0,29.0,48.0,8.0,-5.0,2.0,56.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,755.0,30.0,49.0,5.0,-5.0,2.0,57.6,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,971.0,31.0,49.0,20.0,-5.0,7.0,63.1,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,1631.0,62.0,49.0,35.0,-5.0,13.0,66.7,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,86.0,41.0,1733.0,60.0,49.0,48.0,-5.0,14.0,65.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,2072.0,20.0,48.0,48.0,-5.0,5.0,72.9,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,85.0,41.0,1825.0,27.0,48.0,46.0,-5.0,6.0,63.5,1,1.0
volkswagen,polo,2006.0,1.6,0.0,car6,84.0,41.0,1139.0,30.0,48.0,13.0,-5.0,3.0,43.1,1,1.0
